ruleOrder,Setup.started,Setup.stopped,participant,session,date,expName,psychopyVersion,OS,frameRate,GNG_instructions.started,GNG_instructions.stopped,Practice_instructions.started,Practice_instructions.stopped,Fixation.started,Fixation.stopped,Practice.started,Practice.stopped,ITI.started,ITI.stopped,practice_loop.thisRepN,practice_loop.thisTrialN,practice_loop.thisN,practice_loop.thisIndex,practice_loop.ran,Food_item,Food_name,Category,Cat_name,Meat,Image_file0,Cond,Practice_image_file,Block_start_2.started,Block_start_2.stopped,Trial.started,Trial.stopped,responded,rt,resp_source,isGo,hit,miss,false_alarm,correct_rejection,trial_loop.thisRepN,trial_loop.thisTrialN,trial_loop.thisN,trial_loop.thisIndex,trial_loop.ran,block_loop.thisRepN,block_loop.thisTrialN,block_loop.thisN,block_loop.thisIndex,block_loop.ran,Bye.started,Bye.stopped
,,,052224,001,2026-03-27_13h19.20.474,GNG,2024.2.4,MacIntel,59.88023952,,,,,,,,,261.2604,262.0932,,,,,,56,Macarons,6,,,,0,,,,260.4102,260.7436,1,0.2328,tap,0,0,0,1,0,30,0,30,0,1,,,,,,,
,,,052224,001,2026-03-27_13h19.20.474,GNG,2024.2.4,MacIntel,59.88023952,,,,,,,,,262.8265,263.5434,,,,,,28,Burger (vegetarian),3,,,,1,,,,262.0935,262.5118,1,0.3175,tap,1,1,0,0,0,31,0,31,0,1,,,,,,,
,,,052224,001,2026-03-27_13h19.20.474,GNG,2024.2.4,MacIntel,59.88023952,,,,,,,,,264.4439,265.2425,,,,,,44,Chocolate bar,5,,,,0,,,,263.5438,263.9268,1,0.2672,tap,0,0,0,1,0,32,0,32,0,1,,,,,,,
,,,052224,001,2026-03-27_13h19.20.474,GNG,2024.2.4,MacIntel,59.88023952,,,,,,,,,265.8267,266.5938,,,,,,5,Bell pepper,1,,,,1,,,,265.2428,265.526,1,0.1656,tap,1,1,0,0,0,33,0,33,0,1,,,,,,,
,,,052224,001,2026-03-27_13h19.20.474,GNG,2024.2.4,MacIntel,59.88023952,,,,,,,,,267.5439,268.1768,,,,,,9,Healthy cracker (Darvida),1,,,,1,,,,266.5941,267.2268,1,0.5164,tap,1,1,0,0,0,34,0,34,0,1,,,,,,,
,,,052224,001,2026-03-27_13h19.20.474,GNG,2024.2.4,MacIntel,59.88023952,,,,,,,,,268.9935,269.7271,,,,,,30,Onion rings,3,,,,1,,,,268.1772,268.6766,1,0.3832,tap,1,1,0,0,0,35,0,35,0,1,,,,,,,
,,,052224,001,2026-03-27_13h19.20.474,GNG,2024.2.4,MacIntel,59.88023952,,,,,,,,,270.494,271.326,,,,,,18,Popcorn,2,,,,1,,,,269.7274,270.1933,1,0.3505,tap,1,1,0,0,0,36,0,36,0,1,,,,,,,
,,,052224,001,2026-03-27_13h19.20.474,GNG,2024.2.4,MacIntel,59.88023952,,,,,,,,,272.1927,272.9934,,,,,,5,Bell pepper,1,,,,1,,,,271.3262,271.8761,1,0.45,tap,1,1,0,0,0,37,0,37,0,1,,,,,,,
,,,052224,001,2026-03-27_13h19.20.474,GNG,2024.2.4,MacIntel,59.88023952,,,,,,,,,273.9106,274.776,,,,,,55,Creme brulee,6,,,,0,,,,272.9938,273.393,1,0.2828,tap,0,0,0,1,0,38,0,38,0,1,,,,,,,
,,,052224,001,2026-03-27_13h19.20.474,GNG,2024.2.4,MacIntel,59.88023952,,,,,,,,,275.8936,276.7771,,,,,,22,Pizza (vegetarian),3,,,,1,,,,274.7764,275.5767,1,0.6999,tap,1,1,0,0,0,39,0,39,0,1,,,,,,,
,,,052224,001,2026-03-27_13h19.20.474,GNG,2024.2.4,MacIntel,59.88023952,,,,,,,,,277.5771,278.2269,,,,,,28,Burger (vegetarian),3,,,,1,,,,276.7774,277.259,1,0.3664,tap,1,1,0,0,0,40,0,40,0,1,,,,,,,
,,,052224,001,2026-03-27_13h19.20.474,GNG,2024.2.4,MacIntel,59.88023952,,,,,,,,,280.1281,280.7097,,,,,,39,Muffin,4,,,,0,,,,278.2272,279.8266,0,,none,0,0,0,0,1,41,0,41,0,1,,,,,,,
,,,052224,001,2026-03-27_13h19.20.474,GNG,2024.2.4,MacIntel,59.88023952,,,,,,,,,282.8271,283.677,,,,,,18,Popcorn,2,,,,1,,,,280.7101,282.3102,0,,none,1,0,1,0,0,42,0,42,0,1,,,,,,,
,,,052224,001,2026-03-27_13h19.20.474,GNG,2024.2.4,MacIntel,59.88023952,,,,,,,,,285.7936,286.6605,,,,,,15,Flute,2,,,,1,,,,283.6773,285.2766,0,,none,1,0,1,0,0,43,0,43,0,1,,,,,,,
,,,052224,001,2026-03-27_13h19.20.474,GNG,2024.2.4,MacIntel,59.88023952,,,,,,,,,288.7603,289.2598,,,,,,30,Onion rings,3,,,,1,,,,286.6608,288.2599,0,,none,1,0,1,0,0,44,0,44,0,1,,,,,,,
,,,052224,001,2026-03-27_13h19.20.474,GNG,2024.2.4,MacIntel,59.88023952,,,,,,,,,291.377,291.8769,,,,,,36,Pretzel,4,,,,1,,,,289.2601,290.8599,0,,none,1,0,1,0,0,45,0,45,0,1,,,,,,,
,,,052224,001,2026-03-27_13h19.20.474,GNG,2024.2.4,MacIntel,59.88023952,,,,,,,,,293.7769,294.4435,,,,,,39,Muffin,4,,,,0,,,,291.8772,293.4763,0,,none,0,0,0,0,1,46,0,46,0,1,,,,,,,
,,,052224,001,2026-03-27_13h19.20.474,GNG,2024.2.4,MacIntel,59.88023952,,,,,,,,,296.5437,297.2603,,,,,,18,Popcorn,2,,,,1,,,,294.4439,296.0426,0,,none,1,0,1,0,0,47,0,47,0,1,,,,,,,
,,,052224,001,2026-03-27_13h19.20.474,GNG,2024.2.4,MacIntel,59.88023952,,,,,,,,,299.1766,300.0103,,,,,,39,Muffin,4,,,,0,,,,297.2607,298.86,0,,none,0,0,0,0,1,48,0,48,0,1,,,,,,,
,,,052224,001,2026-03-27_13h19.20.474,GNG,2024.2.4,MacIntel,59.88023952,,,,,,,,,301.9269,302.6102,,,,,,53,Ice cream cup,6,,,,0,,,,300.0107,301.61,0,,none,0,0,0,0,1,49,0,49,0,1,,,,,,,
,,,052224,001,2026-03-27_13h19.20.474,GNG,2024.2.4,MacIntel,59.88023952,,,,,,,,,304.727,305.3768,,,,,,13,Crisps,2,,,,1,,,,302.6107,304.2101,0,,none,1,0,1,0,0,50,0,50,0,1,,,,,,,
,,,052224,001,2026-03-27_13h19.20.474,GNG,2024.2.4,MacIntel,59.88023952,,,,,,,,,307.293,307.8425,,,,,,56,Macarons,6,,,,0,,,,305.3772,306.9767,0,,none,0,0,0,0,1,51,0,51,0,1,,,,,,,
,,,052224,001,2026-03-27_13h19.20.474,GNG,2024.2.4,MacIntel,59.88023952,,,,,,,,,309.9436,310.4435,,,,,,20,Tortillas,2,,,,1,,,,307.843,309.4431,0,,none,1,0,1,0,0,52,0,52,0,1,,,,,,,
,,,052224,001,2026-03-27_13h19.20.474,GNG,2024.2.4,MacIntel,59.88023952,,,,,,,,,312.5601,313.1935,,,,,,25,French fries,3,,,,1,,,,310.4437,312.0432,0,,none,1,0,1,0,0,53,0,53,0,1,,,,,,,
,,,052224,001,2026-03-27_13h19.20.474,GNG,2024.2.4,MacIntel,59.88023952,,,,,,,,,315.3102,315.9268,,,,,,13,Crisps,2,,,,1,,,,313.1939,314.7933,0,,none,1,0,1,0,0,54,0,54,0,1,,,,,,,
,,,052224,001,2026-03-27_13h19.20.474,GNG,2024.2.4,MacIntel,59.88023952,,,,,,,,,318.0428,318.7103,,,,,,15,Flute,2,,,,1,,,,315.9271,317.5266,0,,none,1,0,1,0,0,55,0,55,0,1,,,,,,,
,,,052224,001,2026-03-27_13h19.20.474,GNG,2024.2.4,MacIntel,59.88023952,,,,,,,,,320.8271,321.5936,,,,,,13,Crisps,2,,,,1,,,,318.7106,320.31,0,,none,1,0,1,0,0,56,0,56,0,1,,,,,,,
,,,052224,001,2026-03-27_13h19.20.474,GNG,2024.2.4,MacIntel,59.88023952,,,,,,,,,323.5094,324.0934,,,,,,1,Apple slice,1,,,,0,,,,321.5939,323.1931,0,,none,0,0,0,0,1,57,0,57,0,1,,,,,,,
,,,052224,001,2026-03-27_13h19.20.474,GNG,2024.2.4,MacIntel,59.88023952,,,,,,,,,326.2096,327.0435,,,,,,9,Healthy cracker (Darvida),1,,,,1,,,,324.0938,325.6933,0,,none,1,0,1,0,0,58,0,58,0,1,,,,,,,
,,,052224,001,2026-03-27_13h19.20.474,GNG,2024.2.4,MacIntel,59.88023952,,,,,,,,,328.9601,329.6434,,,,,,39,Muffin,4,,,,0,,,,327.0443,328.6431,0,,none,0,0,0,0,1,59,0,59,0,1,,,,,,,
