Setup.started,Setup.stopped,participant,session,date,expName,psychopyVersion,OS,frameRate,AFC_instructions.started,AFC_instructions.stopped,AFC_practice_instructions.started,AFC_practice_instructions.stopped,AFC_practice_fixation.started,AFC_practice_fixation.stopped,AFC_practice_trial.started,AFC_practice_trial.stopped,afc_prac_left_image,afc_prac_right_image,afc_prac_chosen_side,afc_prac_responded,afc_prac_loop.thisRepN,afc_prac_loop.thisTrialN,afc_prac_loop.thisN,afc_prac_loop.thisIndex,afc_prac_loop.ran,AFC_block_start.started,AFC_block_start.stopped,AFC_fixation.started,AFC_fixation.stopped,AFC_trial.started,AFC_trial.stopped,afc_block,afc_left_food_item,afc_right_food_item,afc_left_image,afc_right_image,afc_left_category,afc_right_category,afc_left_cond,afc_right_cond,afc_chosen_side,afc_chosen_food_item,afc_rt,afc_responded,afc_trial_loop.thisRepN,afc_trial_loop.thisTrialN,afc_trial_loop.thisN,afc_trial_loop.thisIndex,afc_trial_loop.ran,AFC_break.started,AFC_break.stopped,Bye.started,Bye.stopped
,,052224,001,2026-03-27_14h03.15.253,AFC,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,197.2518,197.7848,4,25,56,Items_pictures/25_fries.png,Items_pictures/56_macaron.png,3,6,1,0,left,25,0.0326,1,56,0,56,0,1,,,,
,,052224,001,2026-03-27_14h03.15.253,AFC,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,197.7863,198.3838,4,37,15,Items_pictures/37_pain_chocolat.png,Items_pictures/15_flute.png,4,2,0,1,left,37,0.0816,1,57,0,57,0,1,,,,
,,052224,001,2026-03-27_14h03.15.253,AFC,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,198.3852,198.9014,4,55,60,Items_pictures/55_creme_brulee.png,Items_pictures/60_cupcake.png,6,6,0,0,left,55,2.84217E-14,1,58,0,58,0,1,,,,
,,052224,001,2026-03-27_14h03.15.253,AFC,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,198.9026,199.418,4,42,6,Items_pictures/42_chocolate_snack.png,Items_pictures/6_strawberries.png,5,1,0,0,right,6,-0.0001,1,59,0,59,0,1,,,,
,,052224,001,2026-03-27_14h03.15.253,AFC,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,199.4194,199.9348,4,6,15,Items_pictures/6_strawberries.png,Items_pictures/15_flute.png,1,2,0,1,left,6,2.38401E-10,1,60,0,60,0,1,,,,
,,052224,001,2026-03-27_14h03.15.253,AFC,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,199.9363,201.0343,4,34,18,Items_pictures/34_donuts.png,Items_pictures/18_popcorn.png,4,2,0,1,right,18,0.5816,1,61,0,61,0,1,,,,
,,052224,001,2026-03-27_14h03.15.253,AFC,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,201.0357,201.5505,4,43,34,Items_pictures/43_chocolate_snack.png,Items_pictures/34_donuts.png,5,4,0,0,right,34,0,1,62,0,62,0,1,,,,
,,052224,001,2026-03-27_14h03.15.253,AFC,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,201.5519,202.5514,4,25,60,Items_pictures/25_fries.png,Items_pictures/60_cupcake.png,3,6,1,0,left,25,0.4984,1,63,0,63,0,1,,,,
,,052224,001,2026-03-27_14h03.15.253,AFC,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,202.5528,203.4351,4,36,28,Items_pictures/36_pretzel.png,Items_pictures/28_veg_burger.png,4,3,1,1,left,36,0.3817,1,64,0,64,0,1,,,,
,,052224,001,2026-03-27_14h03.15.253,AFC,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,203.4365,203.9681,4,13,44,Items_pictures/13_crisps.png,Items_pictures/44_chocolate_snack.png,2,5,1,0,right,44,0.0312,1,65,0,65,0,1,,,,
,,052224,001,2026-03-27_14h03.15.253,AFC,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,203.9694,204.4839,4,44,5,Items_pictures/44_chocolate_snack.png,Items_pictures/5_bell_pepper.png,5,1,0,1,left,44,-9.99999E-05,1,66,0,66,0,1,,,,
,,052224,001,2026-03-27_14h03.15.253,AFC,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,204.4852,205.0004,4,36,6,Items_pictures/36_pretzel.png,Items_pictures/6_strawberries.png,4,1,1,0,right,6,9.99999E-05,1,67,0,67,0,1,,,,
,,052224,001,2026-03-27_14h03.15.253,AFC,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,205.0017,205.5179,4,56,9,Items_pictures/56_macaron.png,Items_pictures/9_healthy_cracker.png,6,1,0,1,left,56,0,1,68,0,68,0,1,,,,
,,052224,001,2026-03-27_14h03.15.253,AFC,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.5193,205.7839,205.7846,208.8014
